id,name,limit,lowalch,highalch,members
6908,Beginner wand,125.0,480.0,720.0,True
5281,Belladonna seed,200.0,70.0,106.0,True
28316,Bellator ring,999.0,56000.0,84000.0,True
31248,Belle's folly,999.0,18000.0,27000.0,True
31245,Belle's folly (tarnished),999.0,18000.0,27000.0,True
3751,Berserker helm,70.0,24000.0,36000.0,True
28295,Berserker icon,999.0,3200.0,4800.0,True
11128,Berserker necklace,70.0,80800.0,121200.0,True
23237,Berserker necklace ornament kit,4.0,2000.0,3000.0,True
6737,Berserker ring,8.0,4000.0,6000.0,True
532,Big bones,3000.0,1.0,1.0,False
305,Big fishing net,40.0,8.0,12.0,True
12355,Big pirate hat,4.0,600.0,900.0,True
5521,Binding necklace,10000.0,570.0,855.0,True
21512,Bird house,250.0,2.0,3.0,True
5075,Bird nest (empty),11000.0,181.0,271.0,True
10006,Bird snare,250.0,2.0,3.0,True
1313,Black 2h sword,125.0,768.0,1152.0,False
1361,Black axe,40.0,153.0,230.0,False
1367,Black battleaxe,125.0,499.0,748.0,False
1474,Black bead,11000.0,1.0,2.0,False
2635,Black beret,4.0,32.0,48.0,True
7327,Black boater,4.0,90.0,135.0,True
4125,Black boots,125.0,230.0,345.0,True
4788,Black brutal,11000.0,14.0,21.0,True
12375,Black cane,4.0,240.0,360.0,True
1019,Black cape,150.0,2.0,4.0,False
2643,Black cavalier,4.0,80.0,120.0,True
1107,Black chainbody,125.0,576.0,864.0,False
11959,Black chinchompa,11000.0,96.0,144.0,True
3098,Black claws,125.0,144.0,216.0,True
2503,Black d'hide body,70.0,5392.0,8088.0,True
12381,Black d'hide body (g),8.0,5392.0,8088.0,True
12385,Black d'hide body (t),8.0,5392.0,8088.0,True
2497,Black d'hide chaps,70.0,2488.0,3732.0,True
12383,Black d'hide chaps (g),8.0,2488.0,3732.0,True
12387,Black d'hide chaps (t),8.0,2488.0,3732.0,True
22284,Black d'hide shield,125.0,11333.0,17000.0,True
2491,Black d'hide vambraces,70.0,1728.0,2592.0,True
1217,Black dagger,125.0,96.0,144.0,False
1233,Black dagger(p),125.0,96.0,144.0,True
5682,Black dagger(p+),125.0,96.0,144.0,True
5700,Black dagger(p++),125.0,96.0,144.0,True
3093,Black dart,7000.0,1.0,1.0,True
3094,Black dart(p),7000.0,7.0,10.0,True
5631,Black dart(p+),7000.0,7.0,10.0,True
5638,Black dart(p++),7000.0,7.0,10.0,True
20026,Black demon mask,4.0,1600.0,2400.0,True
6752,Black desert robe,15.0,12.0,18.0,True
6750,Black desert shirt,15.0,16.0,24.0,True
2509,Black dragon leather,11000.0,44.0,66.0,True
12524,Black dragon mask,4.0,4000.0,6000.0,True
1747,Black dragonhide,11000.0,60.0,90.0,True
12871,Black dragonhide set,70.0,2000.0,3000.0,True
10402,Black elegant legs,4.0,800.0,1200.0,True
10400,Black elegant shirt,4.0,800.0,1200.0,True
28205,Black felling axe,999.0,153.0,230.0,True
2476,Black flowers,150.0,40.0,60.0,True
1165,Black full helm,125.0,422.0,633.0,False
2595,Black full helm (g),8.0,422.0,633.0,False
2587,Black full helm (t),8.0,422.0,633.0,False
12996,Black gold-trimmed set (lg),8.0,1800.0,2700.0,False
12998,Black gold-trimmed set (sk),8.0,1800.0,2700.0,False
3196,Black halberd,125.0,768.0,1152.0,True
2647,Black headband,4.0,16.0,24.0,True
10306,Black helm (h1),70.0,422.0,633.0,False
10308,Black helm (h2),70.0,422.0,633.0,False
10310,Black helm (h3),70.0,422.0,633.0,False
10312,Black helm (h4),70.0,422.0,633.0,False
10314,Black helm (h5),70.0,422.0,633.0,False
1195,Black kiteshield,125.0,652.0,979.0,False
2597,Black kiteshield (g),8.0,652.0,979.0,False
2589,Black kiteshield (t),8.0,652.0,979.0,False
869,Black knife,7000.0,7.0,11.0,True
874,Black knife(p),7000.0,7.0,10.0,True
5658,Black knife(p+),7000.0,7.0,10.0,True
5665,Black knife(p++),7000.0,7.0,10.0,True
20246,Black leprechaun hat,4.0,2000.0,3000.0,True
25448,Black locks,8.0,1280.0,1920.0,True
1297,Black longsword,125.0,384.0,576.0,False
1426,Black mace,125.0,172.0,259.0,False
8921,Black mask,70.0,1200.0,1800.0,True
8901,Black mask (10),70.0,1200.0,1800.0,True
1151,Black med helm,125.0,230.0,345.0,False
4821,Black nails,13000.0,4.0,7.0,True
12297,Black pickaxe,4.0,58.0,87.0,False
1125,Black platebody,125.0,1536.0,2304.0,False
2591,Black platebody (g),8.0,1536.0,2304.0,False
23366,Black platebody (h1),8.0,1536.0,2304.0,False
23369,Black platebody (h2),8.0,1536.0,2304.0,False
23372,Black platebody (h3),8.0,1536.0,2304.0,False
23375,Black platebody (h4),8.0,1536.0,2304.0,False
23378,Black platebody (h5),8.0,1536.0,2304.0,False
2583,Black platebody (t),8.0,1536.0,2304.0,False
1077,Black platelegs,125.0,768.0,1152.0,False
2593,Black platelegs (g),8.0,768.0,1152.0,False
2585,Black platelegs (t),8.0,768.0,1152.0,False
1089,Black plateskirt,125.0,768.0,1152.0,False
3473,Black plateskirt (g),8.0,768.0,1152.0,False
3472,Black plateskirt (t),8.0,768.0,1152.0,False
581,Black robe,125.0,5.0,7.0,False
10148,Black salamander,125.0,80.0,120.0,True
1327,Black scimitar,125.0,307.0,460.0,False
12988,Black set (lg),8.0,1800.0,2700.0,False
12990,Black set (sk),8.0,1800.0,2700.0,False
7332,Black shield (h1),70.0,652.0,979.0,False
7338,Black shield (h2),70.0,652.0,979.0,False
7344,Black shield (h3),70.0,652.0,979.0,False
7350,Black shield (h4),70.0,652.0,979.0,False
7356,Black shield (h5),70.0,652.0,979.0,False
1015,Black skirt,150.0,1.0,1.0,False
12445,Black skirt (g),4.0,1.0,1.0,False
12447,Black skirt (t),4.0,1.0,1.0,False
4580,Black spear,8.0,260.0,390.0,True
4582,Black spear(p),8.0,300.0,450.0,True
5734,Black spear(p+),8.0,300.0,450.0,True
5736,Black spear(p++),8.0,300.0,450.0,True
10085,Black spiky vambraces,125.0,1728.0,2592.0,True
1179,Black sq shield,125.0,460.0,691.0,False
1283,Black sword,125.0,249.0,374.0,False
21730,Black tourmaline core,5.0,16600.0,24900.0,True
2524,Black toy horsey,150.0,40.0,60.0,False
12992,Black trimmed set (lg),8.0,1800.0,2700.0,False
12994,Black trimmed set (sk),8.0,1800.0,2700.0,False
20266,Black unicorn mask,4.0,400.0,600.0,True
1341,Black warhammer,125.0,392.0,588.0,False
10014,Black warlock (item),125.0,28.0,42.0,True
29207,Black warlock mix (1),999.0,28.0,42.0,True
29189,Black warlock mix (2),999.0,28.0,42.0,True
12453,Black wizard hat (g),4.0,1.0,1.0,False
12455,Black wizard hat (t),4.0,1.0,1.0,False
12449,Black wizard robe (g),4.0,6.0,9.0,False
12451,Black wizard robe (t),4.0,6.0,9.0,False
29944,Blackbird red,999.0,120.0,180.0,True
19988,Blacksmith's helm,125.0,1200.0,1800.0,True
23997,Blade of saeldor (inactive),8.0,2000000.0,3000000.0,True
3353,Blamish bark shell,13000.0,60.0,90.0,True
3361,Blamish blue shell (pointed),13000.0,60.0,90.0,True
3351,Blamish blue shell (round),13000.0,60.0,90.0,True
3355,Blamish myre shell (pointed),13000.0,60.0,90.0,True
3345,Blamish myre shell (round),13000.0,60.0,90.0,True
3359,Blamish ochre shell (pointed),13000.0,60.0,90.0,True
3349,Blamish ochre shell (round),13000.0,60.0,90.0,True
3357,Blamish red shell (pointed),13000.0,60.0,90.0,True
3347,Blamish red shell (round),13000.0,60.0,90.0,True
12831,Blessed spirit shield,8.0,480000.0,720000.0,True
24607,Blighted ancient ice sack,15000.0,14.0,21.0,True
24592,Blighted anglerfish,10000.0,20.0,30.0,True
24609,Blighted bind sack,10000.0,1.0,1.0,True
24613,Blighted entangle sack,15000.0,12.0,18.0,True
24595,Blighted karambwan,10000.0,20.0,30.0,True
24589,Blighted manta ray,10000.0,20.0,30.0,True
29640,Blighted overload (1),999.0,20.0,30.0,True
29637,Blighted overload (2),999.0,20.0,30.0,True
29634,Blighted overload (3),999.0,20.0,30.0,True
29631,Blighted overload (4),999.0,20.0,30.0,True
24611,Blighted snare sack,10000.0,1.0,1.0,True
24598,Blighted super restore(4),2000.0,16.0,24.0,True
24615,Blighted teleport spell sack,10000.0,12.0,19.0,True
24621,Blighted vengeance sack,10000.0,12.0,18.0,True
26390,Blood essence,500.0,40000.0,60000.0,True
31136,Blood moon armour set,999.0,58000.0,87000.0,True
29022,Blood moon chestplate,15.0,116004.0,174006.0,True
29067,Blood moon chestplate (broken),15.0,116004.0,174006.0,True
29028,Blood moon helm,15.0,41200.0,61800.0,True
29073,Blood moon helm (broken),15.0,41200.0,61800.0,True
29025,Blood moon tassets,15.0,115964.0,173946.0,True
29070,Blood moon tassets (broken),15.0,115964.0,173946.0,True
24774,Blood pint,2000.0,1.0,1.0,True
565,Blood rune,25000.0,160.0,240.0,True
24777,Blood shard,8.0,80000.0,120000.0,True
1450,Blood talisman,999.0,1.0,2.0,True
5549,Blood tiara,999.0,200.0,300.0,True
3329,Blood'n'tar snelm,150.0,120.0,180.0,True
31163,Bloodbark armour set,999.0,58000.0,87000.0,True
25404,Bloodbark body,70.0,48000.0,72000.0,True
25410,Bloodbark boots,999.0,4000.0,6000.0,True
25407,Bloodbark gauntlets,70.0,4000.0,6000.0,True
25413,Bloodbark helm,999.0,6000.0,9000.0,True
25416,Bloodbark legs,70.0,32000.0,48000.0,True
22430,Bloody bracer,2000.0,4.0,6.0,True
2633,Blue beret,4.0,32.0,48.0,True
7325,Blue boater,4.0,90.0,135.0,True
630,Blue boots,150.0,80.0,120.0,True
1021,Blue cape,150.0,12.0,19.0,False
31674,Blue crab,999.0,50.0,75.0,True
31695,Blue crab meat,999.0,60.0,90.0,True
2499,Blue d'hide body,125.0,3744.0,5616.0,True
7374,Blue d'hide body (g),8.0,3744.0,5616.0,True
7376,Blue d'hide body (t),8.0,3744.0,5616.0,True
2493,Blue d'hide chaps,125.0,1728.0,2592.0,True
7382,Blue d'hide chaps (g),8.0,1728.0,2592.0,True
7384,Blue d'hide chaps (t),8.0,1728.0,2592.0,True
22278,Blue d'hide shield,125.0,3000.0,4500.0,True
2487,Blue d'hide vambraces,125.0,1200.0,1800.0,True
12757,Blue dark bow paint,4.0,1.0,1.0,True
2505,Blue dragon leather,13000.0,28.0,42.0,True
12520,Blue dragon mask,4.0,4000.0,6000.0,True
243,Blue dragon scale,13000.0,20.0,30.0,True
1751,Blue dragonhide,13000.0,56.0,84.0,True
12867,Blue dragonhide set,125.0,2000.0,3000.0,True
1767,Blue dye,150.0,2.0,3.0,False
10428,Blue elegant blouse,4.0,800.0,1200.0,True
10410,Blue elegant legs,4.0,800.0,1200.0,True
10408,Blue elegant shirt,4.0,800.0,1200.0,True
10430,Blue elegant skirt,4.0,800.0,1200.0,True
10089,Blue feather,8000.0,6.0,9.0,True
7331,Blue firelighter,250.0,6.0,9.0,True
2464,Blue flowers,150.0,40.0,60.0,True
1055,Blue halloween mask,5.0,6.0,9.0,False
660,Blue hat,150.0,64.0,96.0,True
12301,Blue headband,4.0,16.0,24.0,True
31139,Blue moon armour set,999.0,58000.0,87000.0,True
29013,Blue moon chestplate,15.0,116004.0,174006.0,True
29058,Blue moon chestplate (broken),15.0,116004.0,174006.0,True
29019,Blue moon helm,15.0,41200.0,61800.0,True
29064,Blue moon helm (broken),15.0,41200.0,61800.0,True
28988,Blue moon spear,15.0,40000.0,60000.0,True
29016,Blue moon tassets,15.0,115964.0,173946.0,True
29061,Blue moon tassets (broken),15.0,115964.0,173946.0,True
1042,Blue partyhat,5.0,1.0,1.0,False
650,Blue robe bottoms,150.0,72.0,108.0,True
640,Blue robe top,150.0,72.0,108.0,True
1011,Blue skirt,150.0,1.0,1.0,False
7386,Blue skirt (g),4.0,1.0,1.0,False
7388,Blue skirt (t),4.0,1.0,1.0,False
10081,Blue spiky vambraces,125.0,1200.0,1800.0,True
579,Blue wizard hat,125.0,1.0,1.0,False
7394,Blue wizard hat (g),4.0,1.0,1.0,False
7396,Blue wizard hat (t),4.0,1.0,1.0,False
577,Blue wizard robe,125.0,6.0,9.0,False
7390,Blue wizard robe (g),4.0,6.0,9.0,False
7392,Blue wizard robe (t),4.0,6.0,9.0,False
32344,Bluefin,999.0,68.0,102.0,True
22826,Bluegill,13000.0,1.0,1.0,True
2064,Blurberry special,2000.0,12.0,18.0,True
31989,Boat bottle (empty),100.0,200.0,300.0,True
10322,Bob's black shirt,4.0,1.0,1.0,True
10318,Bob's blue shirt,4.0,1.0,1.0,True
10320,Bob's green shirt,4.0,1.0,1.0,True
10324,Bob's purple shirt,4.0,1.0,1.0,True
10316,Bob's red shirt,4.0,1.0,1.0,True
559,Body rune,18000.0,1.0,1.0,False
1446,Body talisman,11000.0,1.0,2.0,False
5533,Body tiara,40.0,40.0,60.0,False
9434,Bolt mould,40.0,10.0,15.0,True
31475,Bolt of canvas,13000.0,40.0,60.0,True
8790,Bolt of cloth,13000.0,200.0,300.0,True
31478,Bolt of cotton,13000.0,160.0,240.0,True
31472,Bolt of linen,13000.0,8.0,12.0,True
4740,Bolt rack,11000.0,20.0,30.0,True
8882,Bone bolts,11000.0,1.0,1.0,True
5018,Bone club,4.0,240.0,360.0,True
8872,Bone dagger,70.0,800.0,1200.0,True
8874,Bone dagger (p),70.0,800.0,1200.0,True
8876,Bone dagger (p+),70.0,800.0,1200.0,True
8878,Bone dagger (p++),70.0,800.0,1200.0,True
25139,Bone fragments,500.0,1.0,1.0,False
5016,Bone spear,4.0,240.0,360.0,True
526,Bones,3000.0,1.0,1.0,False
8014,Bones to bananas (tablet),10000.0,1.0,1.0,True
8015,Bones to peaches (tablet),10000.0,1.0,1.0,True
13153,Book of balance page set,5.0,2800.0,4200.0,True
13159,Book of darkness page set,5.0,3000.0,4500.0,True
13157,Book of law page set,5.0,3000.0,4500.0,True
13155,Book of war page set,5.0,3000.0,4500.0,True
8510,Bookcase (flatpack),500.0,4.0,6.0,True
22951,Boots of brimstone,70.0,8000.0,12000.0,True
20140,Boots of darkness,70.0,4000.0,6000.0,True
23037,Boots of stone,125.0,80.0,120.0,True
19662,Botanical pie,10000.0,12.0,18.0,True
7919,Bottle of wine,10000.0,200.0,300.0,True
23002,Bottled dragonbreath,50.0,200.0,300.0,True
22999,Bottled dragonbreath (unpowered),50.0,200.0,300.0,True
31949,Bottled storm,999.0,3200.0,4800.0,True
22994,Bottomless compost bucket,5.0,18000.0,27000.0,True
30576,Bounty supply crate,999.0,4000.0,6000.0,True
30619,Bounty supply crate (anglerfish),100.0,,,True
30616,Bounty supply crate (manta ray),100.0,,,True
25862,Bow of faerdhinen (inactive),999.0,2000000.0,3000000.0,True
1777,Bow string,13000.0,4.0,6.0,True
1923,Bowl,13000.0,1.0,2.0,False
4456,Bowl of hot water,13000.0,4.0,6.0,True
1921,Bowl of water,13000.0,1.0,2.0,False
20110,Bowl wig,4.0,1.0,1.0,True
10008,Box trap,250.0,12.0,19.0,True
11065,Bracelet mould,40.0,2.0,3.0,True
11074,Bracelet of clay,10000.0,506.0,759.0,True
21817,Bracelet of ethereum (uncharged),10000.0,28800.0,43200.0,True
21183,Bracelet of slaughter,15000.0,1000.0,1500.0,True
2021,Brandy,13000.0,2.0,3.0,True
983,Brass key,15.0,1.0,1.0,False
1009,Brass necklace,150.0,12.0,18.0,False
2309,Bread,6000.0,4.0,7.0,False
2307,Bread dough,13000.0,1.0,2.0,False
12335,Briefcase,4.0,266.0,399.0,True
22975,Brimstone ring,8.0,4000.0,6000.0,True
11037,Brine sabre,8.0,10400.0,15600.0,True
11874,Broad arrowheads,7000.0,22.0,33.0,True
11875,Broad bolts,7000.0,22.0,33.0,True
31086,Broken antler,999.0,20.0,31.0,True
3335,Broken bark snelm,150.0,120.0,180.0,True
22963,Broken dragon hasta,70.0,24960.0,37440.0,True
31961,Broken dragon hook,999.0,3200.0,4800.0,True
28813,Broken zombie axe,999.0,64000.0,96000.0,True
30324,Broken zombie helmet,70.0,64000.0,96000.0,True
1307,Bronze 2h sword,125.0,32.0,48.0,False
882,Bronze arrow,7000.0,1.0,1.0,False
883,Bronze arrow(p),7000.0,1.0,1.0,True
5616,Bronze arrow(p+),7000.0,1.0,1.0,True
5622,Bronze arrow(p++),7000.0,1.0,1.0,True
39,Bronze arrowtips,10000.0,1.0,1.0,True
1351,Bronze axe,40.0,6.0,9.0,False
2349,Bronze bar,10000.0,3.0,4.0,False
1375,Bronze battleaxe,125.0,20.0,31.0,False
877,Bronze bolts,7000.0,1.0,1.0,False
878,Bronze bolts (p),11000.0,1.0,1.0,True
6061,Bronze bolts (p+),11000.0,1.0,1.0,True
6062,Bronze bolts (p++),11000.0,1.0,1.0,True
9375,Bronze bolts (unf),13000.0,1.0,1.0,True
4119,Bronze boots,125.0,9.0,14.0,True
4773,Bronze brutal,11000.0,2.0,3.0,True
31906,Bronze cannonball,11000.0,1.0,1.0,True
1103,Bronze chainbody,125.0,24.0,36.0,False
3095,Bronze claws,125.0,6.0,9.0,True
9174,Bronze crossbow,125.0,29.0,43.0,True
9454,Bronze crossbow (u),10000.0,16.0,24.0,True
1205,Bronze dagger,125.0,4.0,6.0,False
1221,Bronze dagger(p),125.0,4.0,6.0,True
5670,Bronze dagger(p+),125.0,4.0,6.0,True
5688,Bronze dagger(p++),125.0,4.0,6.0,True
806,Bronze dart,7000.0,1.0,1.0,True
819,Bronze dart tip,13000.0,1.0,1.0,True
812,Bronze dart(p),7000.0,1.0,1.0,True
5628,Bronze dart(p+),7000.0,1.0,1.0,True
5635,Bronze dart(p++),7000.0,1.0,1.0,True
12363,Bronze dragon mask,4.0,4000.0,6000.0,True
28196,Bronze felling axe,999.0,6.0,9.0,True
1155,Bronze full helm,125.0,17.0,26.0,False
12211,Bronze full helm (g),4.0,19.0,28.0,False
12221,Bronze full helm (t),4.0,19.0,28.0,False
12968,Bronze gold-trimmed set (lg),8.0,80.0,120.0,False
12970,Bronze gold-trimmed set (sk),8.0,80.0,120.0,False
3190,Bronze halberd,125.0,32.0,48.0,True
11367,Bronze hasta,125.0,10.0,15.0,True
11379,Bronze hasta(p),125.0,10.0,15.0,True
11382,Bronze hasta(p+),125.0,10.0,15.0,True
11384,Bronze hasta(p++),125.0,10.0,15.0,True
825,Bronze javelin,7000.0,1.0,2.0,True
19570,Bronze javelin tips,10000.0,10.0,15.0,True
831,Bronze javelin(p),7000.0,1.0,2.0,True
5642,Bronze javelin(p+),7000.0,1.0,2.0,True
5648,Bronze javelin(p++),7000.0,1.0,2.0,True
31999,Bronze keel parts,100.0,14.0,21.0,True
1189,Bronze kiteshield,125.0,27.0,40.0,False
12213,Bronze kiteshield (g),4.0,25.0,38.0,False
12223,Bronze kiteshield (t),4.0,25.0,38.0,False
864,Bronze knife,7000.0,1.0,1.0,True
870,Bronze knife(p),7000.0,1.0,1.0,True
5654,Bronze knife(p+),7000.0,1.0,1.0,True
5661,Bronze knife(p++),7000.0,1.0,1.0,True
9420,Bronze limbs,10000.0,8.0,12.0,True
25442,Bronze locks,8.0,320.0,480.0,True
1291,Bronze longsword,125.0,16.0,24.0,False
1422,Bronze mace,125.0,7.0,10.0,False
1139,Bronze med helm,125.0,9.0,14.0,False
4819,Bronze nails,13000.0,1.0,1.0,True
1265,Bronze pickaxe,40.0,1.0,1.0,False
1117,Bronze platebody,125.0,64.0,96.0,False
12205,Bronze platebody (g),4.0,64.0,96.0,False
12215,Bronze platebody (t),4.0,64.0,96.0,False
1075,Bronze platelegs,125.0,32.0,48.0,False
12207,Bronze platelegs (g),4.0,32.0,48.0,False
12217,Bronze platelegs (t),4.0,32.0,48.0,False
1087,Bronze plateskirt,125.0,32.0,48.0,False
12209,Bronze plateskirt (g),4.0,32.0,48.0,False
12219,Bronze plateskirt (t),4.0,32.0,48.0,False
1321,Bronze scimitar,125.0,12.0,19.0,False
12960,Bronze set (lg),8.0,80.0,120.0,False
12962,Bronze set (sk),8.0,80.0,120.0,False
1237,Bronze spear,125.0,10.0,15.0,True
1251,Bronze spear(p),125.0,10.0,15.0,True
5704,Bronze spear(p+),125.0,10.0,15.0,True
5718,Bronze spear(p++),125.0,10.0,15.0,True
1173,Bronze sq shield,125.0,19.0,28.0,False
1277,Bronze sword,125.0,10.0,15.0,False
800,Bronze thrownaxe,7000.0,1.0,1.0,True
12964,Bronze trimmed set (lg),8.0,80.0,120.0,False
12966,Bronze trimmed set (sk),8.0,80.0,120.0,False
1337,Bronze warhammer,125.0,18.0,28.0,False
1794,Bronze wire,15.0,8.0,12.0,True
6259,Broodoo shield (10) (combat),125.0,1200.0,1800.0,True
6237,Broodoo shield (10) (disease),125.0,1200.0,1800.0,True
6215,Broodoo shield (10) (poison),125.0,1200.0,1800.0,True
6279,Broodoo shield (combat),125.0,1200.0,1800.0,True
6257,Broodoo shield (disease),125.0,1200.0,1800.0,True
6235,Broodoo shield (poison),125.0,1200.0,1800.0,True
1757,Brown apron,40.0,1.0,1.0,False
2649,Brown headband,4.0,16.0,24.0,True
2520,Brown toy horsey,150.0,40.0,60.0,False
3333,Bruise blue snelm,150.0,120.0,180.0,True
22372,Bryophyta's essence,100.0,2800.0,4200.0,False
22368,Bryophyta's staff (uncharged),8.0,26000.0,39000.0,False
1925,Bucket,13000.0,1.0,1.0,False
19991,Bucket helm,4.0,5600.0,8400.0,True
20059,Bucket helm (g),4.0,5600.0,8400.0,True
1927,Bucket of milk,13000.0,2.0,3.0,False
1783,Bucket of sand,13000.0,1.0,1.0,True
4687,Bucket of sap,15.0,12.0,18.0,True
1929,Bucket of water,13000.0,2.0,3.0,False
30,Bucket of wax,15.0,2.0,3.0,True
4548,Bullseye lantern,10000.0,168.0,252.0,True
4546,Bullseye lantern (empty),10000.0,160.0,240.0,True
4544,Bullseye lantern (unf),10000.0,120.0,180.0,True
21166,Burning amulet(5),10000.0,500.0,750.0,True
29574,Burning claw,8.0,160000.0,240000.0,True
29577,Burning claws,8.0,320000.0,480000.0,True
528,Burnt bones,3000.0,1.0,1.0,False
20718,Burnt page,11000.0,80.0,120.0,True
10012,Butterfly jar,40.0,1.0,1.0,True
10010,Butterfly net,125.0,8.0,12.0,True
1965,Cabbage,6000.0,1.0,1.0,False
20272,Cabbage round shield,125.0,1200.0,1800.0,True
5324,Cabbage seed,600.0,1.0,1.0,True
5478,Cabbages(10),600.0,1.0,1.0,True
5280,Cactus seed,200.0,39.0,59.0,True
6016,Cactus spine,11000.0,1.0,1.0,True
265,Cadantine,11000.0,26.0,39.0,True
22443,Cadantine blood potion (unf),10000.0,66.0,99.0,True
107,Cadantine potion (unf),10000.0,26.0,39.0,True
5301,Cadantine seed,200.0,2.0,4.0,True
753,Cadava berries,600.0,1.0,1.0,False
5102,Cadavaberry seed,600.0,3.0,5.0,True
1891,Cake,6000.0,20.0,30.0,False
1887,Cake tin,40.0,4.0,6.0,False
29090,Calcified moth,100.0,,,True
21543,Calcite,13000.0,12.0,18.0,True
5980,Calquat fruit,11000.0,21.0,32.0,True
5769,Calquat keg,10000.0,1.0,1.0,True
5503,Calquat sapling,200.0,1.0,1.0,True
5290,Calquat tree seed,200.0,136.0,204.0,True
8010,Camelot teleport (tablet),15000.0,1.0,1.0,True
31577,Camphor blowpipe (empty),999.0,880.0,1320.0,True
32364,Camphor crate,250.0,2.0,3.0,True
32053,Camphor hull parts,100.0,2500.0,3750.0,True
32904,Camphor logs,999.0,88.0,132.0,True
31432,Camphor plank,999.0,600.0,900.0,True
31383,Camphor pyre logs,999.0,176.0,264.0,True
31976,Camphor repair kit,13000.0,1400.0,2100.0,True
31502,Camphor sapling,999.0,1.0,1.0,True
31547,Camphor seed,200.0,24.0,36.0,True
36,Candle,40.0,1.0,1.0,True
4532,Candle lantern (black),40.0,6.0,9.0,True
4529,Candle lantern (white),40.0,6.0,9.0,True
10,Cannon barrels,70.0,75000.0,112500.0,True
6,Cannon base,70.0,75000.0,112500.0,True
12,Cannon furnace,70.0,75000.0,112500.0,True
8,Cannon stand,70.0,75000.0,112500.0,True
23351,Cape of skulls,8.0,2000.0,3000.0,True
12776,Carrallanger teleport (tablet),10000.0,1.0,1.0,True
8566,Carved oak bench (flatpack),500.0,4.0,6.0,True
9853,Carved oak magic wardrobe (flatpack),500.0,4.0,6.0,True
8552,Carved oak table (flatpack),500.0,4.0,6.0,True
8570,Carved teak bench (flatpack),500.0,4.0,6.0,True
9855,Carved teak magic wardrobe (flatpack),500.0,4.0,6.0,True
8556,Carved teak table (flatpack),500.0,4.0,6.0,True
405,Casket,50.0,20.0,30.0,True
11079,Castle wars bracelet(3),10000.0,670.0,1005.0,False
12361,Cat mask,4.0,960.0,1440.0,True
26798,Catalytic talisman,40.0,800.0,1200.0,True
26801,Catalytic tiara,40.0,40.0,60.0,True
24961,Catherby teleport (tablet),10000.0,1.0,1.0,True
11280,Cavalier mask,150.0,80.0,120.0,True
